source_zh	target_en
毕竟，全球化的的确确从根本上改变了经济现状，实现了低技能工作向发展中国家的转移 — — 民粹主义分子对这一点的强调永远都是不厌其烦的。	It is true, after all, that globalization has fundamentally transformed economies, sending low-skill jobs to the developing world – a point that populist figures never tire of highlighting.
这种冲击会通过减少对当地商品和服务的消费而成倍放大，意味着整个地方经济中的劳动者和雇主都会受到冲击。	The impact is multiplied through reduced spending on local goods and services, which means workers and employers across the entire local economy feel the hit.
从我的角度看，公私伙伴关系模式已经使利比里亚的教育发生了革命性的变化，而我坚定地认为这种模式在非洲其他地区也能取得效果。	From my perspective, the public-private partnership model has revolutionized education in Liberia, and I am confident that it can work in other parts of Africa, too.
克服这些障碍最重要的是各PTA之间需要有一定程度的一致性，在监管问题上，各种不同协议应该遵循大致相同的原则。	Overcoming these obstacles will require, first and foremost, some level of coherence among PTAs, with the various deals following roughly similar principles when addressing regulatory issues.
英国大学管辖权1992年后就从教育和科学部转移到了教育和就业部，之后又在2009年转移到了新设立的商业、创新和技能部就是生动的例子。	A telling example is the shift in jurisdiction over British universities since 1992 from the Department of Education and Science to the Department for Education and Employment, and, in 2009, to a new Department for Business, Innovation, and Skills.
意大利总理还可以强制要求议会二号人物重新考虑他们的决定（在英国，国王将这一权力外包给了上议院 ） 。	The Italian president can also compel parliamentary deputies to rethink their decisions (in the United Kingdom, the monarch has outsourced this authority to the House of Lords).
最终，瓦哈比派的宗教狂热成为现代逊尼派伊斯兰恐怖主义的温床，而沙特阿拉伯本身也被自己所创造出来的东西所威胁。	Ultimately, Wahhabi fanaticism became the basis of modern Sunni Islamist terror, and Saudi Arabia itself is now threatened by its own creation.
欧盟委员会前任主席珀斯在1991年面临南斯拉夫解体的时候曾经发表现在受到嘲笑的著名声明。 他说 ： “ 这是欧洲的时刻，而不是美国人的时刻 。 ”	Confronting the disintegration of Yugoslavia in 1991, former EU Council President Jacques Poos made his famous but now derided statement: “This is the hour of Europe… not the hour of the Americans.”
在此期间，我们建立了联合国、通过了世界人权宣言，并且无休止地探讨政府对民众的“保护责任 ” 。 但眼看叙利亚的悲剧不断发展，人们可能认为情况没有发生任何变化。	In that time, we have created the United Nations, adopted the Universal Declaration of Human Rights, and discussed endlessly governments’ “responsibility to protect” their citizens.
这些国家可以让美洲国家组织大会轻易地通过接纳古巴的决议，并给奥巴马留下更多时间去说服国会和民众，好让美国可以通过一部可以微妙平衡各方面利益的古巴法案。	They could have easily let the OAS assembly go by, giving the new American president more time to prepare his Congress and public opinion for a delicate balancing act.
经济学家艾米丽·奥斯特（Emily Oster）指出，中世纪烧死巫师风潮最盛的时候正是经济剥削和显而易见与气候相关的粮食短缺时期，这段时间有数十万巫师（大部分是女巫）被杀死。	Economist Emily Oster has argued that the biggest spikes in witch burnings in the Middle Ages, in which hundreds of thousands (mostly women) were killed, came during periods of economic deprivation and apparently weather-related food shortages.
华盛顿 — — 即使在美国及其盟国在伊拉克和叙利亚展开空中轰炸的同时，他们的目标伊斯兰国可能正在准备在另一条战线上展开报复行动。	WASHINGTON, DC – Even as the United States and its allies carry out aerial bombardments in Iraq and Syria, their target, the Islamic State (ISIS), may be preparing to retaliate on another front.
一位新当选的共和党国会议员格雷戈·甘安福特听从了特朗普的建议，在被问及对医疗保健问题的看法后袭击了一位卫报记者。	One newly elected Republican member of Congress, Greg Gianforte, took this literally and assaulted a Guardian reporter after being questioned about his views on health care.
