source_zh	target_en
事实上，糖的吸引力是造成加工食品业目前利润率保持在5 % （ 之前仅有1 % ） 的主要原因，这也能够解释为什么我们许多人生病、肥胖、愚蠢、破产、抑郁并陷入彻头彻尾的痛苦之中。	In fact, sugar’s allure is a big reason why the processed food industry’s current profit margin is 5% (up from 1%), and why so many of us are sick, fat, stupid, broke, depressed, and just plain miserable.
“为了给这片土地上的人民提供更好的生活， 应该更加关注实质而不是形式 。 ” 在即将举行就职典礼之前，奥巴马接受采访时如是说。	“In delivering a better life for people on the ground, one should be more concerned with substance than with form,” Obama stated in an interview just before his inauguration.
威尔逊无法像英法领导人常作的那样要求他的人民去“杀死德国佬 ” ， 因为威尔逊的太多战士至少从种族渊源上划分本身就来自德国。	Wilson could not implore his people to “kill the Krauts,” as British or French leaders frequently did, because so many of Wilson’s soldiers were, by ethnicity at least, Krauts themselves.
全球每年要生产3亿吨肉食，联合国粮农组织估算，如果需求继续按照当前增长率增长，2050年肉食产量将增加到4.55亿吨。	Worldwide, 300 million tons of meat are produced each year, and the United Nations Food and Agriculture Organization estimates that the annual amount will increase to 455 million tons by 2050 if demand continues to grow at the current rate.
穷国可以效仿南非和博茨瓦纳，通过限��出口原始形式的原材料（这一政策在当地被称为“矿物增效 ” （ beneficiation ） ） 利用自然财富强行推动工业化。	Poor countries could follow the example of South Africa and Botswana and use their natural wealth to force industrialization by restricting the export of minerals in raw form (a policy known locally as “beneficiation”).
此外，贫穷地区经济活动较少，相应的税收总量也较低，阻碍了他们利用税收来提高人民生活质量和兴建基础设施。	Poor regions have a low base of economic activity to tax, which prevents them from investing in human and physical capital.
中国政府最近修改了税法，将雇主支付雇员退休金计划开支从应税所得中扣除，并且养老金计划中所累计的资金均可免税。	The Chinese government recently modified the tax law to exclude employers’ contributions to employee pension plans from taxable income and to allow the funds in those plans to accumulate tax-free.
来自心理学研究的第二个洞见由布鲁斯·胡德（Bruce Hood）在其新书《自我幻觉 》 （ The Self Illusion）中进行了总结。	The second insight from psychological research, summarized by Bruce Hood in his recent book The Self Illusion, relates to the role of consciousness in decision-making.
中国的外部收支已相当接近于平衡，因此我们大有理由认为人民币在自2005年中以来升值近三分之一后，已经相当接近“公允价值”了。	With China’s external position much closer to balance, there is good reason to argue that the renminbi, having appreciated by nearly one-third since mid-2005, is now within a reasonable proximity of “fair value.”
例如，德国总理安格拉·默克尔刚刚开始了她第四个四年任期 — — 欧洲其他国家大体对这种进展持欢迎而非批评态度。	For example, German Chancellor Angela Merkel has just begun her fourth four-year term – a development that the rest of Europe has largely welcomed rather than criticized.
首先，在债权国和债务国经济和金融差异越拉越大之时（目前已有人开始论及文化差异 ） ， 法国是联系南欧和北欧不可或缺的节点。	First, France is an indispensable link between southern and northern Europe at a time of growing economic and financial division between creditors and debtors (a fissure that has begun to assume a cultural dimension).
正如较受欢迎且一贯理智的Vox.com新闻网头条所言 ： “ 对于其他国家的穷人来说，没有什么比伯尼·桑德斯的言论最更可怕了 。 ” 。	“If you’re poor in another country, this is the scariest thing Bernie Sanders has said,” ran a headline in the popular and normally sober Vox.com news site.
拉丁美洲和南亚已经快速地提供了专业护理，但是，根据目前非洲的进步水平，在2015年的时候仍然有50％的妇女在生产时没有专业护理。	Latin America and Southeast Asia have rapidly increased coverage, but at the current rate of progress in Africa, 50% of women will still deliver without skilled care in the year 2015.
普林斯顿大学的Hyun Song Shin在他与Tobias Adrian合作的一份上个月提交给位于瑞士布鲁嫩的国际结算银行的报告中提出了一种过量流动性的理论。	Hyun Song Shin of Princeton University proposed a theory of excess liquidity in a paper with Tobias Adrian that he presented last month at the Bank for International Settlements in Brunnen, Switzerland.
