source_zh	target_en
这个月在新加坡举行的东盟领导人峰会的首要议题是通过一部《宪章》来体现东南亚“同一愿景、同一身份、同一社会”的理念。	At the top of the agenda at ASEAN’s Leaders Summit in Singapore this month is the adoption of a Charter to embody its “One Vision, One identity, One Community” concept for Southeast Asia.
但是，从长远看，对各种石油工业变量的统计分析显示，不管石油是由国内还是国际石油公司所有和生产，弱势美元都通过降低石油产量来影响供应。	In the long run, however, statistical analysis of various oil industry variables indicates that a weaker dollar affects supply by reducing production, regardless of whether oil is owned and produced by national or international oil companies.
一份计划位列十项计划的第九位，另一份计划位列20项计划的第八位；签一份计划很棒，但上升空间有限；后一项计划没有那么棒，但有卓越的潜质。	One proposal might be ranked nine out of ten, while another is eight out of 20; the first is pretty good but with limited upside, while the second is not so good, but has the potential to be great.
但当然，民众怒火也是迫使德国政府在2015年对希腊采取过度严格条款，从而激起该国民粹主义反叛的原因。	But, of course, popular anger is also what forced the German government to impose overly strict terms on Greece in 2015, thus inflaming a populist revolt in that country, too.
但是，如果没有从世界人权宣言引发的合法性及其促进遵守的作用，非政府人权组织是无法发展成为全球势力的。	Yet without the legitimacy derived from the Universal Declaration and its role in promoting compliance, the nongovernmental human rights movement could not have developed into a global force.
在其它的主要经济体中，类似的担保与银行救援行为也出现过（欧洲中央银行没有发挥这种作用；国家政府在履行这种职责 ） 。	Analogous guarantees and bank bailouts have occurred in the other major economies (the ECB does not play this role for Europe; national governments do).
比如，我们不知道伊朗是否在未遭披露的地方进行秘密的活动，伊朗何时能研发出粗糙的核武器，据估计是在几个月到几年之间。	For example, we do not know whether Iran is conducting secret activities at undisclosed sites, or when Iran could develop a crude nuclear weapon, with estimates ranging from several months to several years.
虽然许多政治家都赞成对气候变化采取强力行动，但其中大多数人所认为的“强力行动”并不足以把我们带回到350ppm的大气二氧化碳含量水平。	Many political leaders have expressed support for strong action on climate change, but what most of them regard as “strong action” will not be enough to get us back below 350 ppm.
2000年以来的住宅价格上涨更可能是源于建筑行业的供应瓶颈（无法足够迅速地满足市场的投资需要）并被（在某些地方将被）随之涌出的大量供应所抵消。	The housing-price boom of the 2000’s was little more than a construction-supply bottleneck, an inability to satisfy investment demand fast enough, and was (or in some places will be) eliminated with massive increases in supply.
让风吹吧，让风暴肆虐吧，让大雨瓢泼吧，让海平面升高吧，让空气污染杀死人吧，反正这不可能与人类温室气体排放有任何关系。	Let the winds blow, the storms rage, the rain pour, the sea levels rise, and the air pollution kill, while denying that it could possibly have any relationship to humans greenhouse-gas emissions.
更广泛地说，如新的青少年健康和福利柳叶刀委员会（Lancet Commission on Adolescent Health and Wellbeing）所强调的，全球健康和社会政策几乎完全忽略了青少年健康。	More broadly, as the new Lancet Commission on Adolescent Health and Wellbeing highlights, global health and social policy largely tends to ignore adolescent health.
如果失业率能以一个更为决定性和持续性的方式下降的话，美国经济当然有能力 去达到国家所需的“逃逸速度 ” 。	The US economy is certainly capable of reaching the “escape velocity” that the country needs if unemployment is to fall in a more definitive and lasting manner.
即便批评者们说该运动的唯一成就就是让消费者们对自己感觉良好 — — 就像从前在天主教堂购买赎罪券那样，但这其实是低估了公平贸易。	While cynics say that its only achievement is to make consumers feel better about their purchases – rather like buying indulgences in the old Catholic Church – this is to sell fair trade short.
