source_zh	target_en
因为其劳动力市场的弹性，较高的教育水平，政治稳定以及对创新的接受能力，世界经济论坛仍然将美国经济评为世界上最有竞争力的经济体。	The World Economic Forum still rates the American economy as the world’s most competitive, owing to its labor-market flexibility, higher education, political stability, and openness to innovation.
正常人经常都需要并应该得到帮助，但提供何种帮助不应该基于将他们的状况定义为精神障碍的错误决定，以及因此导致的错误处理。	Normal individuals often need and deserve help, but the decision as to the kind of help they get should not be biased by incorrect labeling of their conditions as mental disorders that suggest something is internally wrong with them.
国际货币基金组织去年所建立的多边监管机制是朝正确方向所迈出的一个步骤，但是只有成立了一个实施多边监管机制和政策协调的组织，它们才能发挥作用。	The multilateral surveillance mechanisms launched last year by the IMF are a step in the right direction, but only if they become part of an institutionalized multilateral mechanism of surveillance and policy coordination.
电脑屏幕上的画面是令人震惊的：一个男人，躺在医院的病床上，他的头上绑着绷带，血不断地从他的头顶上淌下来。	The image on the computer screen is shocking: a man, lying on a hospital bed, his head bandaged, with long trickles of blood running from the top of his scalp.
当政府将税收资金用于普及公共教育和医疗保健时，许多人不会将其视之为再分配行为，因为服务是向所有人提供的，而接受它们似乎更加爱国行为而不是占了别人的便宜。	When the government spends tax money on universal public education and health care, it does not strike many as redistribution, because the services are offered to everyone, and accepting them appears more patriotic than abject.
今天，抛弃欧元重新引入本国货币至少需要几周时间，而1931年英国利用周末市场不开盘的时间就能让英镑脱离黄金。	Reintroducing national currencies today would take weeks, at a minimum, whereas Britain in 1931 could take sterling off gold while the markets were closed for the weekend.
2008年之前，西班牙经历了大规模的建筑繁荣，其危害性一点都不亚于随之发生的高失业，因为这鼓励了一整代年轻人去从事高薪低能的建筑业工作。	The big pre-2008 construction boom in Spain did as much harm as subsequent high unemployment, because it encouraged a generation of young people to take high-paying, low-skill jobs in the building industry.
欧盟很早就采取了这一治理机制，而即便在东盟内部，也有多数投票决策的先例，特别是在地缘政治和安全问题上。	The European Union embraced this governance mechanism long ago, and even within ASEAN there is precedent for majority-vote decision-making, particularly on geopolitical and security issues.
话虽如此，但仍有达成协议的空间：希腊明确表示愿意继续采取改革措施，也欢迎欧洲帮助其实施部分改革计划。	Having said that, there is room for a deal: Greece has made clear its willingness to engage in continued reforms, and has welcomed Europe’s help in implementing some of them.
放眼全球，每年都有数十亿美元投资被用于解决环境破坏和贫困；17个联合国可持续发展目标中大部分以某种方式与这两个问题有关。	Around the world, billions of dollars are invested annually to address environmental degradation and poverty; many of the 17 UN Sustainable Development Goals are linked in some way to these two concerns.
十年来，我都在提议，未来的国际货币基金组织应该被看作是一个区域储备基金网络的顶点 — — 也就是说，一个在设计上和欧洲中央银行或者美国联邦储备系统相近的体系。	For a decade, I have proposed that the IMF of the future should be seen as the apex of a network of regional reserve funds – that is, a system closer in design to the European Central Bank or the United States Federal Reserve system.
美国和欧盟却有着不同的想法，他们希望看到民主的转变和把巴尔干半岛的所有国家都融入北约以及最终融入欧盟。	The United States and the European Union are committed to a different vision: democratic transition and integration of all of the Balkans into NATO and eventually the EU.
事实上，当联���存款保险公司和英格兰银行研究其计划之时，美联储正在研究一种在美外资银行处于比当前更牢固掌控和严密监管之下的提案。	Indeed, while the FDIC and the BoE were working on their plan, the US Federal Reserve was developing proposals that will expose overseas banks in the US to a far tighter set of controls, and closer supervision, than they have hitherto experienced.
对于新增长模式的具体内容，人们还有一些分歧，但各种方案之间并无剧烈差异，因为当前模式建立在不可持续的基础之上已成为压倒性共识。	While not everyone agrees on exactly what the new growth model should look like, proposals do not differ drastically, given the prevailing consensus that the current model rests on an unsustainable foundation.
这引发了马拉布、壳牌和尼日利亚政府之间的一系列法律纠纷，最终的结果是2011年腐败的壳牌-埃尼交易。	This triggered a series of legal battles between Malabu, Shell, and the Nigerian government that ended only with the corrupt Shell-Eni deal in 2011.
